timestamp_unix,timestamp_iso,price
1771635632,2026-02-21T01:00:32+00:00,0.575
1771639225,2026-02-21T02:00:25+00:00,0.555
1771642834,2026-02-21T03:00:34+00:00,0.545
1771646434,2026-02-21T04:00:34+00:00,0.56
1771650025,2026-02-21T05:00:25+00:00,0.555
1771657228,2026-02-21T07:00:28+00:00,0.565
1771660827,2026-02-21T08:00:27+00:00,0.56
1771664434,2026-02-21T09:00:34+00:00,0.555
1771668029,2026-02-21T10:00:29+00:00,0.545
1771671638,2026-02-21T11:00:38+00:00,0.525
1771675238,2026-02-21T12:00:38+00:00,0.535
1771678836,2026-02-21T13:00:36+00:00,0.53
1771682428,2026-02-21T14:00:28+00:00,0.525
1771686036,2026-02-21T15:00:36+00:00,0.495
1771689627,2026-02-21T16:00:27+00:00,0.505
1771693245,2026-02-21T17:00:45+00:00,0.505
1771696835,2026-02-21T18:00:35+00:00,0.5
1771700435,2026-02-21T19:00:35+00:00,0.5
1771704036,2026-02-21T20:00:36+00:00,0.505
1771707636,2026-02-21T21:00:36+00:00,0.485
1771711229,2026-02-21T22:00:29+00:00,0.485
1771714829,2026-02-21T23:00:29+00:00,0.485
1771718437,2026-02-22T00:00:37+00:00,0.5
1771722029,2026-02-22T01:00:29+00:00,0.5
1771725630,2026-02-22T02:00:30+00:00,0.51
1771729249,2026-02-22T03:00:49+00:00,0.51
1771732826,2026-02-22T04:00:26+00:00,0.51
1771736427,2026-02-22T05:00:27+00:00,0.51
1771740033,2026-02-22T06:00:33+00:00,0.51
1771747234,2026-02-22T08:00:34+00:00,0.51
1771750836,2026-02-22T09:00:36+00:00,0.505
1771754430,2026-02-22T10:00:30+00:00,0.51
1771758029,2026-02-22T11:00:29+00:00,0.51
1771761647,2026-02-22T12:00:47+00:00,0.51
1771765228,2026-02-22T13:00:28+00:00,0.51
1771772435,2026-02-22T15:00:35+00:00,0.51
1771776032,2026-02-22T16:00:32+00:00,0.51
1771779656,2026-02-22T17:00:56+00:00,0.535
1771783243,2026-02-22T18:00:43+00:00,0.535
1771786832,2026-02-22T19:00:32+00:00,0.535
1771790432,2026-02-22T20:00:32+00:00,0.535
1771794044,2026-02-22T21:00:44+00:00,0.535
1771797630,2026-02-22T22:00:30+00:00,0.535
1771801230,2026-02-22T23:00:30+00:00,0.535
1771804845,2026-02-23T00:00:45+00:00,0.535
1771812029,2026-02-23T02:00:29+00:00,0.54
1771815635,2026-02-23T03:00:35+00:00,0.545
1771819233,2026-02-23T04:00:33+00:00,0.545
1771822828,2026-02-23T05:00:28+00:00,0.545
1771826439,2026-02-23T06:00:39+00:00,0.545
1771830029,2026-02-23T07:00:29+00:00,0.545
1771833643,2026-02-23T08:00:43+00:00,0.545
1771837236,2026-02-23T09:00:36+00:00,0.545
1771840827,2026-02-23T10:00:27+00:00,0.55
1771844440,2026-02-23T11:00:40+00:00,0.55
1771848051,2026-02-23T12:00:51+00:00,0.55
1771851627,2026-02-23T13:00:27+00:00,0.545
1771855227,2026-02-23T14:00:27+00:00,0.545
1771858850,2026-02-23T15:00:50+00:00,0.54
1771862428,2026-02-23T16:00:28+00:00,0.54
1771866032,2026-02-23T17:00:32+00:00,0.54
1771869652,2026-02-23T18:00:52+00:00,0.54
1771873228,2026-02-23T19:00:28+00:00,0.545
1771876828,2026-02-23T20:00:28+00:00,0.54
1771880436,2026-02-23T21:00:36+00:00,0.525
1771884029,2026-02-23T22:00:29+00:00,0.52
1771887632,2026-02-23T23:00:32+00:00,0.52
1771891246,2026-02-24T00:00:46+00:00,0.525
1771894828,2026-02-24T01:00:28+00:00,0.525
1771898435,2026-02-24T02:00:35+00:00,0.525
1771902035,2026-02-24T03:00:35+00:00,0.52
1771905629,2026-02-24T04:00:29+00:00,0.51
1771909200,2026-02-24T05:00:00+00:00,0.5
1771909246,2026-02-24T05:00:46+00:00,0.5
1771912836,2026-02-24T06:00:36+00:00,0.5
1771916440,2026-02-24T07:00:40+00:00,0.5
1771920046,2026-02-24T08:00:46+00:00,0.495
1771923644,2026-02-24T09:00:44+00:00,0.495
1771927229,2026-02-24T10:00:29+00:00,0.5
1771930828,2026-02-24T11:00:28+00:00,0.5
1771938033,2026-02-24T13:00:33+00:00,0.495
1771941629,2026-02-24T14:00:29+00:00,0.485
1771945238,2026-02-24T15:00:38+00:00,0.49
1771948829,2026-02-24T16:00:29+00:00,0.445
1771952451,2026-02-24T17:00:51+00:00,0.465
1771956039,2026-02-24T18:00:39+00:00,0.465
1771959630,2026-02-24T19:00:30+00:00,0.465
1771963230,2026-02-24T20:00:30+00:00,0.465
1771966836,2026-02-24T21:00:36+00:00,0.46
1771970444,2026-02-24T22:00:44+00:00,0.46
1771974059,2026-02-24T23:00:59+00:00,0.465
1771977652,2026-02-25T00:00:52+00:00,0.445
1771981230,2026-02-25T01:00:30+00:00,0.44
1771984844,2026-02-25T02:00:44+00:00,0.455
1771988436,2026-02-25T03:00:36+00:00,0.49
1771995629,2026-02-25T05:00:29+00:00,0.495
1771999236,2026-02-25T06:00:36+00:00,0.525
1772002830,2026-02-25T07:00:30+00:00,0.545
1772006433,2026-02-25T08:00:33+00:00,0.535
1772010037,2026-02-25T09:00:37+00:00,0.545
1772013628,2026-02-25T10:00:28+00:00,0.54
1772017229,2026-02-25T11:00:29+00:00,0.52
1772020857,2026-02-25T12:00:57+00:00,0.5
1772024427,2026-02-25T13:00:27+00:00,0.51
1772028036,2026-02-25T14:00:36+00:00,0.515
1772031643,2026-02-25T15:00:43+00:00,0.525
1772035229,2026-02-25T16:00:29+00:00,0.525
1772038828,2026-02-25T17:00:28+00:00,0.525
1772042437,2026-02-25T18:00:37+00:00,0.525
1772046031,2026-02-25T19:00:31+00:00,0.525
1772049646,2026-02-25T20:00:46+00:00,0.525
1772053239,2026-02-25T21:00:39+00:00,0.53
1772056831,2026-02-25T22:00:31+00:00,0.575
1772060435,2026-02-25T23:00:35+00:00,0.595
1772064046,2026-02-26T00:00:46+00:00,0.555
1772067629,2026-02-26T01:00:29+00:00,0.53
1772071231,2026-02-26T02:00:31+00:00,0.52
1772078442,2026-02-26T04:00:42+00:00,0.515
1772082031,2026-02-26T05:00:31+00:00,0.515
1772085638,2026-02-26T06:00:38+00:00,0.53
1772089233,2026-02-26T07:00:33+00:00,0.53
1772092834,2026-02-26T08:00:34+00:00,0.53
1772096454,2026-02-26T09:00:54+00:00,0.53
1772100031,2026-02-26T10:00:31+00:00,0.52
1772103629,2026-02-26T11:00:29+00:00,0.46
1772110832,2026-02-26T13:00:32+00:00,0.46
1772114435,2026-02-26T14:00:35+00:00,0.465
1772118046,2026-02-26T15:00:46+00:00,0.46
1772121650,2026-02-26T16:00:50+00:00,0.455
1772125238,2026-02-26T17:00:38+00:00,0.455
1772128857,2026-02-26T18:00:57+00:00,0.46
1772132436,2026-02-26T19:00:36+00:00,0.46
1772136037,2026-02-26T20:00:37+00:00,0.47
1772139642,2026-02-26T21:00:42+00:00,0.48
1772143234,2026-02-26T22:00:34+00:00,0.485
1772146834,2026-02-26T23:00:34+00:00,0.525
1772150451,2026-02-27T00:00:51+00:00,0.505
1772154034,2026-02-27T01:00:34+00:00,0.5
1772157634,2026-02-27T02:00:34+00:00,0.495
1772161242,2026-02-27T03:00:42+00:00,0.495
1772164835,2026-02-27T04:00:35+00:00,0.5
1772168449,2026-02-27T05:00:49+00:00,0.5
1772172042,2026-02-27T06:00:42+00:00,0.49
1772175634,2026-02-27T07:00:34+00:00,0.49
1772179239,2026-02-27T08:00:39+00:00,0.48
1772182848,2026-02-27T09:00:48+00:00,0.48
1772186436,2026-02-27T10:00:36+00:00,0.485
1772190038,2026-02-27T11:00:38+00:00,0.51
1772197237,2026-02-27T13:00:37+00:00,0.55
1772200834,2026-02-27T14:00:34+00:00,0.575
1772204447,2026-02-27T15:00:47+00:00,0.555
1772208047,2026-02-27T16:00:47+00:00,0.61
1772215251,2026-02-27T18:00:51+00:00,0.575
1772218835,2026-02-27T19:00:35+00:00,0.63
1772222436,2026-02-27T20:00:36+00:00,0.66
1772226045,2026-02-27T21:00:45+00:00,0.665
1772229638,2026-02-27T22:00:38+00:00,0.65
1772233243,2026-02-27T23:00:43+00:00,0.61
1772236849,2026-02-28T00:00:49+00:00,0.62
1772240432,2026-02-28T01:00:32+00:00,0.62
1772244037,2026-02-28T02:00:37+00:00,0.6
1772247635,2026-02-28T03:00:35+00:00,0.585
1772251233,2026-02-28T04:00:33+00:00,0.58
1772254833,2026-02-28T05:00:33+00:00,0.595
1772258440,2026-02-28T06:00:40+00:00,0.59
1772262039,2026-02-28T07:00:39+00:00,0.905
1772265644,2026-02-28T08:00:44+00:00,0.95
1772272839,2026-02-28T10:00:39+00:00,0.9815
1772276434,2026-02-28T11:00:34+00:00,0.9915
1772280002,2026-02-28T12:00:02+00:00,0.975
1772283635,2026-02-28T13:00:35+00:00,0.9765
1772287249,2026-02-28T14:00:49+00:00,0.963
1772290838,2026-02-28T15:00:38+00:00,0.9805
1772294437,2026-02-28T16:00:37+00:00,0.974
1772301640,2026-02-28T18:00:40+00:00,0.9725
1772305237,2026-02-28T19:00:37+00:00,0.944
1772308837,2026-02-28T20:00:37+00:00,0.881
1772312439,2026-02-28T21:00:39+00:00,0.9935
1772316040,2026-02-28T22:00:40+00:00,0.9965
1772319634,2026-02-28T23:00:34+00:00,0.997
1772324730,2026-03-01T00:25:30+00:00,0.998
