Date,Code,Time,SessionDistinction,Price,TradingVolume,TransactionId
2026-02-24,75320,09:00:00.057012,01,1016,752500,000000000462
2026-02-24,75320,09:00:00.449121,01,1015.5,300,000000000903
2026-02-24,75320,09:00:00.582248,01,1016,1000,000000000905
2026-02-24,75320,09:00:00.583126,01,1016,1000,000000000908
2026-02-24,75320,09:00:00.794969,01,1016,300,000000000911
2026-02-24,75320,09:00:01.070173,01,1016,1300,000000000914
2026-02-24,75320,09:00:01.182848,01,1015.5,100,000000000917
2026-02-24,75320,09:00:01.189363,01,1015,500,000000000922
2026-02-24,75320,09:00:01.242796,01,1015,300,000000000926
2026-02-24,75320,09:00:01.254903,01,1015,300,000000000928
2026-02-24,75320,09:00:01.282838,01,1015,400,000000000930
2026-02-24,75320,09:00:01.325191,01,1015.5,400,000000000933
2026-02-24,75320,09:00:01.325191,01,1016,600,000000000936
2026-02-24,75320,09:00:01.408228,01,1014,600,000000000940
2026-02-24,75320,09:00:01.531435,01,1013.5,100,000000000942
2026-02-24,75320,09:00:01.624738,01,1016,100,000000000944
2026-02-24,75320,09:00:01.697666,01,1015.5,100,000000000946
2026-02-24,75320,09:00:01.697666,01,1016,8800,000000000948
2026-02-24,75320,09:00:01.699269,01,1016,9800,000000000951
2026-02-24,75320,09:00:01.705527,01,1015.5,200,000000000954
2026-02-24,75320,09:00:01.706348,01,1015.5,100,000000000956
2026-02-24,75320,09:00:01.920786,01,1015.5,100,000000000958
2026-02-24,75320,09:00:02.073168,01,1015.5,100,000000000960
2026-02-24,75320,09:00:02.078168,01,1015.5,200,000000000962
2026-02-24,75320,09:00:02.079216,01,1015.5,1000,000000000964
2026-02-24,75320,09:00:02.080712,01,1016,1800,000000000966
2026-02-24,75320,09:00:02.082469,01,1016,100,000000000969
2026-02-24,75320,09:00:02.084711,01,1015.5,600,000000000971
2026-02-24,75320,09:00:02.170795,01,1015.5,200,000000000973
2026-02-24,75320,09:00:02.263018,01,1014.5,500,000000000976
2026-02-24,75320,09:00:02.275930,01,1015,400,000000000978
2026-02-24,75320,09:00:02.275930,01,1015.5,1400,000000000981
2026-02-24,75320,09:00:02.275930,01,1016,1000,000000000985
2026-02-24,75320,09:00:02.393548,01,1016,100,000000000988
2026-02-24,75320,09:00:02.734790,01,1015,100,000000000990
2026-02-24,75320,09:00:03.298155,01,1015.5,700,000000000992
2026-02-24,75320,09:00:03.298982,01,1016,5700,000000000996
2026-02-24,75320,09:00:03.299667,01,1016,4800,000000000999
2026-02-24,75320,09:00:03.301675,01,1016,11400,000000001002
2026-02-24,75320,09:00:03.302241,01,1016,3400,000000001005
2026-02-24,75320,09:00:03.309816,01,1016.5,100,000000001015
2026-02-24,75320,09:00:03.316256,01,1017,2200,000000001017
2026-02-24,75320,09:00:03.321238,01,1017.5,100,000000001030
2026-02-24,75320,09:00:03.370936,01,1017,400,000000001033
2026-02-24,75320,09:00:03.409907,01,1017,100,000000001035
2026-02-24,75320,09:00:03.721252,01,1017,100,000000001037
2026-02-24,75320,09:00:03.745385,01,1017.5,100,000000001039
2026-02-24,75320,09:00:04.200823,01,1016.5,200,000000001041
2026-02-24,75320,09:00:04.388271,01,1017.5,200,000000001049
2026-02-24,75320,09:00:04.388271,01,1017,400,000000001045
2026-02-24,75320,09:00:04.388271,01,1016.5,100,000000001043
2026-02-24,75320,09:00:04.879572,01,1017,100,000000001052
2026-02-24,75320,09:00:05.211668,01,1015.5,1100,000000001058
2026-02-24,75320,09:00:05.223332,01,1015,1000,000000001063
2026-02-24,75320,09:00:05.245356,01,1014.5,1800,000000001068
2026-02-24,75320,09:00:05.269485,01,1014,1900,000000001076
2026-02-24,75320,09:00:05.278557,01,1014.5,300,000000001078
2026-02-24,75320,09:00:05.282049,01,1014.5,300,000000001080
2026-02-24,75320,09:00:05.282049,01,1014,100,000000001082
2026-02-24,75320,09:00:05.677624,01,1015,100,000000001084
2026-02-24,75320,09:00:05.914851,01,1015.5,800,000000001086
2026-02-24,75320,09:00:05.920133,01,1016,300,000000001090
2026-02-24,75320,09:00:05.920133,01,1016.5,500,000000001093
2026-02-24,75320,09:00:05.920133,01,1017,800,000000001097
2026-02-24,75320,09:00:05.920133,01,1017.5,3300,000000001101
2026-02-24,75320,09:00:06.074969,01,1017,200,000000001104
2026-02-24,75320,09:00:06.221558,01,1015.5,400,000000001107
2026-02-24,75320,09:00:06.240585,01,1014.5,400,000000001110
2026-02-24,75320,09:00:06.305120,01,1015.5,500,000000001112
2026-02-24,75320,09:00:06.309589,01,1016,400,000000001116
2026-02-24,75320,09:00:06.311863,01,1016,100,000000001119
2026-02-24,75320,09:00:06.804394,01,1016,100,000000001121
2026-02-24,75320,09:00:08.005878,01,1017,300,000000001126
2026-02-24,75320,09:00:08.005878,01,1017.5,1100,000000001129
2026-02-24,75320,09:00:08.005878,01,1016.5,600,000000001123
2026-02-24,75320,09:00:08.029396,01,1017,200,000000001131
2026-02-24,75320,09:00:09.576939,01,1016,500,000000001135
2026-02-24,75320,09:00:09.578969,01,1016,100,000000001137
2026-02-24,75320,09:00:10.171411,01,1016.5,100,000000001139
2026-02-24,75320,09:00:10.290478,01,1016.5,100,000000001141
2026-02-24,75320,09:00:10.803215,01,1016.5,100,000000001143
2026-02-24,75320,09:00:11.075469,01,1016.5,100,000000001145
2026-02-24,75320,09:00:11.539034,01,1016.5,100,000000001147
2026-02-24,75320,09:00:11.841608,01,1016.5,100,000000001149
2026-02-24,75320,09:00:12.336154,01,1016.5,100,000000001151
2026-02-24,75320,09:00:12.602896,01,1016.5,100,000000001153
2026-02-24,75320,09:00:12.606748,01,1016,100,000000001155
2026-02-24,75320,09:00:12.613087,01,1015.5,100,000000001157
2026-02-24,75320,09:00:12.707144,01,1016,900,000000001159
2026-02-24,75320,09:00:12.711239,01,1015,200,000000001164
2026-02-24,75320,09:00:12.822758,01,1014.5,500,000000001167
2026-02-24,75320,09:00:12.920212,01,1013.5,500,000000001171
2026-02-24,75320,09:00:12.927792,01,1013,2300,000000001177
2026-02-24,75320,09:00:12.928543,01,1013.5,100,000000001179
2026-02-24,75320,09:00:12.934410,01,1013,100,000000001181
2026-02-24,75320,09:00:12.952471,01,1013,200,000000001184
2026-02-24,75320,09:00:12.953329,01,1013,100,000000001186
2026-02-24,75320,09:00:12.954091,01,1013.5,100,000000001188
2026-02-24,75320,09:00:13.027195,01,1014,100,000000001190
2026-02-24,75320,09:00:13.027195,01,1014.5,500,000000001192
2026-02-24,75320,09:00:13.057590,01,1013.5,100,000000001196
2026-02-24,75320,09:00:13.058903,01,1013.5,300,000000001198
2026-02-24,75320,09:00:13.087506,01,1015.5,100,000000001209
2026-02-24,75320,09:00:13.087506,01,1015,600,000000001204
2026-02-24,75320,09:00:13.087506,01,1014.5,400,000000001200
2026-02-24,75320,09:00:13.186495,01,1015.5,100,000000001211
2026-02-24,75320,09:00:13.189735,01,1014.5,200,000000001213
2026-02-24,75320,09:00:13.423831,01,1014,300,000000001215
2026-02-24,75320,09:00:13.432165,01,1014,200,000000001217
2026-02-24,75320,09:00:13.437980,01,1014,200,000000001219
2026-02-24,75320,09:00:13.466398,01,1014,100,000000001221
2026-02-24,75320,09:00:13.685863,01,1013.5,100,000000001223
2026-02-24,75320,09:00:13.748592,01,1014,200,000000001225
2026-02-24,75320,09:00:14.143834,01,1014.5,100,000000001227
2026-02-24,75320,09:00:14.342110,01,1015,100,000000001229
2026-02-24,75320,09:00:14.824715,01,1015.5,100,000000001231
2026-02-24,75320,09:00:15.014951,01,1016,300,000000001233
2026-02-24,75320,09:00:15.014951,01,1016.5,300,000000001236
2026-02-24,75320,09:00:15.043698,01,1015.5,200,000000001239
2026-02-24,75320,09:00:15.162077,01,1016.5,100,000000001241
2026-02-24,75320,09:00:15.852011,01,1015.5,100,000000001243
2026-02-24,75320,09:00:15.963103,01,1015,100,000000001245
2026-02-24,75320,09:00:16.269819,01,1016,100,000000001247
2026-02-24,75320,09:00:16.342539,01,1015,300,000000001250
2026-02-24,75320,09:00:16.477261,01,1014.5,300,000000001253
2026-02-24,75320,09:00:16.477261,01,1014,900,000000001259
2026-02-24,75320,09:00:16.477261,01,1013.5,700,000000001264
2026-02-24,75320,09:00:16.491204,01,1014.5,400,000000001266
2026-02-24,75320,09:00:16.776237,01,1015.5,500,000000001268
2026-02-24,75320,09:00:16.822889,01,1016,100,000000001271
2026-02-24,75320,09:00:16.887732,01,1014.5,100,000000001273
2026-02-24,75320,09:00:16.967495,01,1014.5,200,000000001275
2026-02-24,75320,09:00:17.743795,01,1015.5,100,000000001277
2026-02-24,75320,09:00:18.226700,01,1015.5,100,000000001279
2026-02-24,75320,09:00:18.275349,01,1015,100,000000001281
2026-02-24,75320,09:00:19.593842,01,1015.5,100,000000001283
2026-02-24,75320,09:00:20.042204,01,1015.5,100,000000001285
2026-02-24,75320,09:00:20.229042,01,1014.5,200,000000001287
2026-02-24,75320,09:00:20.708771,01,1015,100,000000001289
2026-02-24,75320,09:00:21.317280,01,1015,100,000000001291
2026-02-24,75320,09:00:22.563091,01,1014,200,000000001293
2026-02-24,75320,09:00:22.593899,01,1014,200,000000001295
2026-02-24,75320,09:00:22.660842,01,1013.5,800,000000001301
2026-02-24,75320,09:00:22.660842,01,1013,600,000000001305
2026-02-24,75320,09:00:22.660842,01,1012.5,300,000000001307
2026-02-24,75320,09:00:22.865632,01,1013,400,000000001311
2026-02-24,75320,09:00:22.878769,01,1013.5,400,000000001313
2026-02-24,75320,09:00:22.879795,01,1013,100,000000001316
2026-02-24,75320,09:00:23.657811,01,1014,100,000000001318
2026-02-24,75320,09:00:24.049314,01,1014.5,300,000000001320
2026-02-24,75320,09:00:24.049314,01,1015,300,000000001324
2026-02-24,75320,09:00:24.080742,01,1014.5,100,000000001328
2026-02-24,75320,09:00:24.247105,01,1014,200,000000001330
2026-02-24,75320,09:00:24.549297,01,1014.5,100,000000001332
2026-02-24,75320,09:00:25.315795,01,1013.5,200,000000001334
2026-02-24,75320,09:00:26.449296,01,1014.5,200,000000001336
2026-02-24,75320,09:00:27.220535,01,1013,400,000000001340
2026-02-24,75320,09:00:27.220535,01,1012.5,1500,000000001346
2026-02-24,75320,09:00:27.253879,01,1012.5,100,000000001348
2026-02-24,75320,09:00:27.277086,01,1013,200,000000001350
2026-02-24,75320,09:00:27.277086,01,1013.5,200,000000001353
2026-02-24,75320,09:00:27.407471,01,1013,200,000000001355
2026-02-24,75320,09:00:27.611243,01,1012.5,100,000000001357
2026-02-24,75320,09:00:27.612602,01,1012.5,200,000000001359
2026-02-24,75320,09:00:27.618159,01,1012,2300,000000001366
2026-02-24,75320,09:00:27.672857,01,1011.5,300,000000001369
2026-02-24,75320,09:00:27.770702,01,1012,100,000000001371
2026-02-24,75320,09:00:28.214426,01,1011,200,000000001373
2026-02-24,75320,09:00:28.240507,01,1012,100,000000001375
2026-02-24,75320,09:00:28.243080,01,1012,100,000000001377
2026-02-24,75320,09:00:28.243080,01,1012.5,200,000000001379
2026-02-24,75320,09:00:28.693872,01,1012.5,400,000000001382
2026-02-24,75320,09:00:28.693872,01,1013,200,000000001386
2026-02-24,75320,09:00:31.061235,01,1011.5,100,000000001388
2026-02-24,75320,09:00:31.363396,01,1012.5,100,000000001390
2026-02-24,75320,09:00:32.695217,01,1012.5,100,000000001392
2026-02-24,75320,09:00:32.698341,01,1012,100,000000001394
2026-02-24,75320,09:00:32.698969,01,1012.5,100,000000001396
2026-02-24,75320,09:00:32.698969,01,1013,100,000000001398
2026-02-24,75320,09:00:33.579281,01,1012,100,000000001400
2026-02-24,75320,09:00:33.586299,01,1012,100,000000001402
2026-02-24,75320,09:00:33.590215,01,1012,100,000000001404
2026-02-24,75320,09:00:33.881535,01,1013,200,000000001406
2026-02-24,75320,09:00:33.921788,01,1013,400,000000001408
2026-02-24,75320,09:00:33.928082,01,1013,100,000000001413
2026-02-24,75320,09:00:33.959140,01,1013.5,200,000000001415
2026-02-24,75320,09:00:33.960813,01,1013,100,000000001417
2026-02-24,75320,09:00:34.316256,01,1013.5,300,000000001419
2026-02-24,75320,09:00:34.317927,01,1012.5,100,000000001423
2026-02-24,75320,09:00:34.375126,01,1012.5,100,000000001425
2026-02-24,75320,09:00:34.376358,01,1012,1300,000000001431
2026-02-24,75320,09:00:34.382184,01,1011.5,100,000000001433
2026-02-24,75320,09:00:34.639865,01,1011,200,000000001435
2026-02-24,75320,09:00:34.837432,01,1012.5,300,000000001437
2026-02-24,75320,09:00:34.840948,01,1011.5,100,000000001441
2026-02-24,75320,09:00:34.843461,01,1011.5,100,000000001443
2026-02-24,75320,09:00:34.886113,01,1011.5,100,000000001445
2026-02-24,75320,09:00:35.713057,01,1011,1100,000000001452
2026-02-24,75320,09:00:36.068361,01,1010.5,900,000000001458
2026-02-24,75320,09:00:36.089306,01,1010.5,200,000000001460
2026-02-24,75320,09:00:36.197300,01,1010.5,200,000000001463
2026-02-24,75320,09:00:36.382405,01,1011,200,000000001465
2026-02-24,75320,09:00:36.383978,01,1011,300,000000001468
2026-02-24,75320,09:00:36.385751,01,1011,300,000000001470
2026-02-24,75320,09:00:36.386332,01,1010.5,100,000000001472
2026-02-24,75320,09:00:36.445368,01,1011.5,600,000000001474
2026-02-24,75320,09:00:36.445368,01,1012,100,000000001480
2026-02-24,75320,09:00:36.448844,01,1010.5,100,000000001482
2026-02-24,75320,09:00:36.454936,01,1010.5,100,000000001484
2026-02-24,75320,09:00:37.193516,01,1011.5,100,000000001486
2026-02-24,75320,09:00:37.247702,01,1012,100,000000001488
2026-02-24,75320,09:00:39.560922,01,1012,400,000000001490
2026-02-24,75320,09:00:39.846953,01,1012.5,100,000000001494
2026-02-24,75320,09:00:40.806242,01,1012.5,300,000000001496
2026-02-24,75320,09:00:40.812677,01,1012.5,2300,000000001498
2026-02-24,75320,09:00:40.817871,01,1011.5,100,000000001504
2026-02-24,75320,09:00:40.819545,01,1011.5,300,000000001507
2026-02-24,75320,09:00:40.821663,01,1011.5,100,000000001509
2026-02-24,75320,09:00:40.824400,01,1012.5,100,000000001511
2026-02-24,75320,09:00:40.846439,01,1013,200,000000001513
2026-02-24,75320,09:00:40.886729,01,1013.5,200,000000001516
2026-02-24,75320,09:00:40.891530,01,1014,100,000000001519
2026-02-24,75320,09:00:40.891929,01,1013.5,100,000000001521
2026-02-24,75320,09:00:40.896760,01,1014,200,000000001523
2026-02-24,75320,09:00:40.963312,01,1014.5,100,000000001525
2026-02-24,75320,09:00:40.963312,01,1015,400,000000001527
2026-02-24,75320,09:00:40.968361,01,1014,100,000000001531
2026-02-24,75320,09:00:41.311065,01,1015.5,100,000000001533
2026-02-24,75320,09:00:41.753509,01,1015,200,000000001535
2026-02-24,75320,09:00:41.753509,01,1015.5,400,000000001538
2026-02-24,75320,09:00:41.900202,01,1015.5,100,000000001542
2026-02-24,75320,09:00:41.984400,01,1015.5,100,000000001544
2026-02-24,75320,09:00:43.655484,01,1015,100,000000001546
2026-02-24,75320,09:00:43.660215,01,1015,100,000000001548
2026-02-24,75320,09:00:44.451206,01,1015.5,200,000000001550
2026-02-24,75320,09:00:44.453145,01,1015,100,000000001553
2026-02-24,75320,09:00:44.784730,01,1015.5,200,000000001555
2026-02-24,75320,09:00:44.784730,01,1016,100,000000001557
2026-02-24,75320,09:00:45.382213,01,1016,100,000000001559
2026-02-24,75320,09:00:45.444367,01,1016,100,000000001561
2026-02-24,75320,09:00:46.023178,01,1014.5,1300,000000001571
2026-02-24,75320,09:00:46.040828,01,1014,1100,000000001579
2026-02-24,75320,09:00:46.052836,01,1013.5,600,000000001583
2026-02-24,75320,09:00:46.063613,01,1013,700,000000001588
2026-02-24,75320,09:00:46.076567,01,1012.5,600,000000001591
2026-02-24,75320,09:00:46.453355,01,1014,200,000000001593
2026-02-24,75320,09:00:46.747746,01,1014,200,000000001596
2026-02-24,75320,09:00:47.034546,01,1012.5,200,000000001600
2026-02-24,75320,09:00:47.044752,01,1012,800,000000001605
2026-02-24,75320,09:00:47.051193,01,1013,100,000000001607
2026-02-24,75320,09:00:47.059194,01,1011.5,400,000000001611
2026-02-24,75320,09:00:47.065275,01,1011.5,200,000000001613
2026-02-24,75320,09:00:47.068245,01,1011.5,100,000000001615
2026-02-24,75320,09:00:47.070401,01,1011,200,000000001617
2026-02-24,75320,09:00:47.075479,01,1010.5,900,000000001624
2026-02-24,75320,09:00:47.081891,01,1012.5,300,000000001626
2026-02-24,75320,09:00:47.087446,01,1011,200,000000001630
2026-02-24,75320,09:00:47.089951,01,1012.5,100,000000001632
2026-02-24,75320,09:00:47.112765,01,1013,1000,000000001634
2026-02-24,75320,09:00:47.117123,01,1011.5,200,000000001638
2026-02-24,75320,09:00:47.143723,01,1013.5,300,000000001640
2026-02-24,75320,09:00:47.143723,01,1014,700,000000001643
2026-02-24,75320,09:00:47.268519,01,1013.5,400,000000001647
2026-02-24,75320,09:00:48.064857,01,1014,500,000000001649
2026-02-24,75320,09:00:48.070331,01,1014,100,000000001654
2026-02-24,75320,09:00:48.073220,01,1013.5,100,000000001656
2026-02-24,75320,09:00:48.087199,01,1014,100,000000001658
2026-02-24,75320,09:00:49.354936,01,1014,100,000000001660
2026-02-24,75320,09:00:49.356354,01,1014,200,000000001662
2026-02-24,75320,09:00:49.359065,01,1013,100,000000001665
2026-02-24,75320,09:00:50.255910,01,1014.5,100,000000001667
2026-02-24,75320,09:00:50.256978,01,1014.5,200,000000001669
2026-02-24,75320,09:00:50.262125,01,1013.5,100,000000001674
2026-02-24,75320,09:00:50.262125,01,1014,100,000000001672
2026-02-24,75320,09:00:50.882076,01,1015,200,000000001676
2026-02-24,75320,09:00:51.791242,01,1014.5,100,000000001679
2026-02-24,75320,09:00:51.793849,01,1014.5,100,000000001681
2026-02-24,75320,09:00:51.795326,01,1014.5,100,000000001683
2026-02-24,75320,09:00:51.795326,01,1015,100,000000001685
2026-02-24,75320,09:00:51.809851,01,1015,400,000000001687
2026-02-24,75320,09:00:51.809851,01,1015.5,100,000000001692
2026-02-24,75320,09:00:52.255737,01,1015.5,100,000000001694
2026-02-24,75320,09:00:52.307617,01,1016,400,000000001696
2026-02-24,75320,09:00:53.030360,01,1016,200,000000001700
2026-02-24,75320,09:00:53.032290,01,1015,100,000000001703
2026-02-24,75320,09:00:53.039607,01,1016,100,000000001705
2026-02-24,75320,09:00:53.052001,01,1015,100,000000001707
2026-02-24,75320,09:00:53.066102,01,1015,200,000000001709
2026-02-24,75320,09:00:53.271076,01,1016,100,000000001711
2026-02-24,75320,09:00:54.104573,01,1016,100,000000001713
2026-02-24,75320,09:00:54.715872,01,1015,100,000000001715
2026-02-24,75320,09:00:54.731965,01,1015.5,200,000000001717
2026-02-24,75320,09:00:54.862409,01,1016,100,000000001720
2026-02-24,75320,09:00:54.975012,01,1015.5,200,000000001723
2026-02-24,75320,09:00:57.030747,01,1015.5,300,000000001725
2026-02-24,75320,09:00:57.030747,01,1016,700,000000001729
2026-02-24,75320,09:00:57.034477,01,1015,100,000000001734
2026-02-24,75320,09:00:57.081442,01,1016,300,000000001736
2026-02-24,75320,09:00:57.169592,01,1016,100,000000001738
2026-02-24,75320,09:00:59.365702,01,1016,100,000000001740
2026-02-24,75320,09:01:00.243531,01,1015,100,000000001742
2026-02-24,75320,09:01:00.244659,01,1015,100,000000001744
2026-02-24,75320,09:01:00.380865,01,1015.5,100,000000001746
2026-02-24,75320,09:01:01.043879,01,1015,300,000000001749
2026-02-24,75320,09:01:01.094845,01,1015,100,000000001751
2026-02-24,75320,09:01:01.124621,01,1014.5,2000,000000001760
2026-02-24,75320,09:01:01.151582,01,1015,100,000000001762
2026-02-24,75320,09:01:01.316050,01,1014,200,000000001765
2026-02-24,75320,09:01:01.421643,01,1014.5,300,000000001767
2026-02-24,75320,09:01:01.421643,01,1015,200,000000001771
2026-02-24,75320,09:01:01.424228,01,1013,200,000000001775
2026-02-24,75320,09:01:01.427632,01,1013,100,000000001777
2026-02-24,75320,09:01:02.006659,01,1014,100,000000001779
2026-02-24,75320,09:01:02.010284,01,1014,100,000000001781
2026-02-24,75320,09:01:02.015721,01,1014,100,000000001783
2026-02-24,75320,09:01:02.042035,01,1014,100,000000001785
2026-02-24,75320,09:01:02.048497,01,1014.5,100,000000001787
2026-02-24,75320,09:01:02.075952,01,1015,100,000000001789
2026-02-24,75320,09:01:02.078412,01,1015.5,200,000000001791
2026-02-24,75320,09:01:02.167588,01,1015,100,000000001794
2026-02-24,75320,09:01:02.171335,01,1014.5,100,000000001796
2026-02-24,75320,09:01:02.309157,01,1015,100,000000001798
2026-02-24,75320,09:01:02.398969,01,1015,100,000000001800
2026-02-24,75320,09:01:03.459298,01,1016,300,000000001802
2026-02-24,75320,09:01:03.488092,01,1016,700,000000001804
2026-02-24,75320,09:01:03.673564,01,1016.5,400,000000001808
2026-02-24,75320,09:01:03.706284,01,1016.5,100,000000001813
2026-02-24,75320,09:01:03.709452,01,1016.5,500,000000001816
2026-02-24,75320,09:01:03.711013,01,1016,100,000000001818
2026-02-24,75320,09:01:04.479661,01,1017,100,000000001820
2026-02-24,75320,09:01:04.484573,01,1016.5,200,000000001823
2026-02-24,75320,09:01:04.655167,01,1016,200,000000001826
2026-02-24,75320,09:01:04.665207,01,1016,500,000000001829
2026-02-24,75320,09:01:04.669031,01,1015.5,100,000000001831
2026-02-24,75320,09:01:04.800210,01,1015.5,100,000000001833
2026-02-24,75320,09:01:04.803332,01,1015.5,100,000000001835
2026-02-24,75320,09:01:05.497797,01,1016,100,000000001837
2026-02-24,75320,09:01:05.583424,01,1016,300,000000001839
2026-02-24,75320,09:01:05.583424,01,1016.5,200,000000001843
2026-02-24,75320,09:01:05.585461,01,1015,600,000000001850
2026-02-24,75320,09:01:05.937938,01,1014.5,200,000000001853
2026-02-24,75320,09:01:05.950513,01,1014,300,000000001857
2026-02-24,75320,09:01:06.507147,01,1015.5,100,000000001859
2026-02-24,75320,09:01:06.678476,01,1015.5,100,000000001861
2026-02-24,75320,09:01:06.682339,01,1015,100,000000001863
2026-02-24,75320,09:01:06.777501,01,1015.5,100,000000001865
2026-02-24,75320,09:01:06.782065,01,1014.5,100,000000001867
2026-02-24,75320,09:01:07.099076,01,1015,100,000000001869
2026-02-24,75320,09:01:07.103950,01,1015,100,000000001871
2026-02-24,75320,09:01:07.154992,01,1014.5,200,000000001873
2026-02-24,75320,09:01:07.248413,01,1014.5,100,000000001875
2026-02-24,75320,09:01:07.407905,01,1015,200,000000001877
2026-02-24,75320,09:01:07.407905,01,1015.5,100,000000001880
2026-02-24,75320,09:01:08.502404,01,1014.5,200,000000001883
2026-02-24,75320,09:01:09.006961,01,1014,100,000000001885
2026-02-24,75320,09:01:09.013784,01,1014,100,000000001887
2026-02-24,75320,09:01:09.505040,01,1014,300,000000001890
2026-02-24,75320,09:01:10.360951,01,1013.5,100,000000001892
2026-02-24,75320,09:01:10.362223,01,1013.5,200,000000001895
2026-02-24,75320,09:01:10.370128,01,1013,100,000000001897
2026-02-24,75320,09:01:10.730944,01,1013,500,000000001902
2026-02-24,75320,09:01:11.375146,01,1012.5,100,000000001904
2026-02-24,75320,09:01:11.777254,01,1012.5,300,000000001907
2026-02-24,75320,09:01:11.778608,01,1012,2300,000000001918
2026-02-24,75320,09:01:11.797560,01,1012,200,000000001920
2026-02-24,75320,09:01:11.826508,01,1011.5,400,000000001925
2026-02-24,75320,09:01:11.969824,01,1011.5,100,000000001927
2026-02-24,75320,09:01:11.969824,01,1012,400,000000001929
2026-02-24,75320,09:01:11.969824,01,1012.5,300,000000001933
2026-02-24,75320,09:01:12.010266,01,1012.5,200,000000001937
2026-02-24,75320,09:01:12.262696,01,1012.5,100,000000001939
2026-02-24,75320,09:01:12.269284,01,1012,100,000000001941
2026-02-24,75320,09:01:12.272130,01,1011.5,400,000000001945
2026-02-24,75320,09:01:12.276922,01,1011,100,000000001947
2026-02-24,75320,09:01:12.388436,01,1010.5,400,000000001951
2026-02-24,75320,09:01:12.697780,01,1011.5,200,000000001953
2026-02-24,75320,09:01:12.791946,01,1012,100,000000001956
2026-02-24,75320,09:01:13.242159,01,1011,100,000000001958
2026-02-24,75320,09:01:13.272000,01,1011.5,100,000000001960
2026-02-24,75320,09:01:13.399249,01,1010.5,400,000000001963
2026-02-24,75320,09:01:13.428455,01,1011,100,000000001965
2026-02-24,75320,09:01:13.436675,01,1010.5,200,000000001968
2026-02-24,75320,09:01:13.999429,01,1011.5,200,000000001970
2026-02-24,75320,09:01:13.999429,01,1012,200,000000001973
2026-02-24,75320,09:01:14.410809,01,1010.5,200,000000001977
2026-02-24,75320,09:01:15.398673,01,1012,100,000000001979
2026-02-24,75320,09:01:15.420588,01,1011,100,000000001981
2026-02-24,75320,09:01:15.495458,01,1012.5,100,000000001983
2026-02-24,75320,09:01:16.045590,01,1012.5,100,000000001985
2026-02-24,75320,09:01:16.090925,01,1011.5,100,000000001987
2026-02-24,75320,09:01:16.435613,01,1011,100,000000001989
2026-02-24,75320,09:01:16.932109,01,1012.5,100,000000001991
2026-02-24,75320,09:01:17.702109,01,1011,400,000000001995
2026-02-24,75320,09:01:17.712183,01,1011,100,000000001997
2026-02-24,75320,09:01:17.714438,01,1011.5,100,000000001999
2026-02-24,75320,09:01:17.715844,01,1011,100,000000002001
2026-02-24,75320,09:01:17.717696,01,1011,100,000000002003
2026-02-24,75320,09:01:17.717696,01,1010.5,400,000000002007
2026-02-24,75320,09:01:18.085236,01,1011.5,300,000000002009
2026-02-24,75320,09:01:18.085236,01,1012,100,000000002013
2026-02-24,75320,09:01:18.711676,01,1010.5,100,000000002015
2026-02-24,75320,09:01:19.099406,01,1012,100,000000002017
2026-02-24,75320,09:01:19.109297,01,1011,200,000000002020
2026-02-24,75320,09:01:19.722373,01,1011,100,000000002022
2026-02-24,75320,09:01:19.728363,01,1011,100,000000002024
2026-02-24,75320,09:01:19.769784,01,1010.5,200,000000002027
2026-02-24,75320,09:01:20.031121,01,1010.5,100,000000002029
2026-02-24,75320,09:01:20.034140,01,1010.5,100,000000002031
2026-02-24,75320,09:01:20.034140,01,1010,12100,000000002057
2026-02-24,75320,09:01:20.078580,01,1010,100,000000002059
2026-02-24,75320,09:01:20.079740,01,1010.5,200,000000002061
2026-02-24,75320,09:01:20.083271,01,1009.5,800,000000002068
2026-02-24,75320,09:01:20.131526,01,1010,100,000000002070
2026-02-24,75320,09:01:20.131526,01,1010.5,400,000000002072
2026-02-24,75320,09:01:20.131526,01,1011,1600,000000002076
2026-02-24,75320,09:01:20.160723,01,1010.5,100,000000002082
2026-02-24,75320,09:01:20.198171,01,1010,200,000000002085
2026-02-24,75320,09:01:20.291430,01,1011,300,000000002087
2026-02-24,75320,09:01:20.733659,01,1009.5,500,000000002092
2026-02-24,75320,09:01:20.740234,01,1009.5,100,000000002094
2026-02-24,75320,09:01:20.744502,01,1009,900,000000002102
2026-02-24,75320,09:01:20.756642,01,1010,300,000000002104
2026-02-24,75320,09:01:20.758506,01,1010,800,000000002107
2026-02-24,75320,09:01:20.759092,01,1009.5,100,000000002110
2026-02-24,75320,09:01:20.899330,01,1010.5,100,000000002112
2026-02-24,75320,09:01:21.177486,01,1010,200,000000002115
2026-02-24,75320,09:01:21.741425,01,1009,500,000000002120
2026-02-24,75320,09:01:21.744848,01,1010,100,000000002122
2026-02-24,75320,09:01:21.749901,01,1009,300,000000002126
2026-02-24,75320,09:01:21.761875,01,1010,100,000000002128
2026-02-24,75320,09:01:21.928375,01,1011,600,000000002130
2026-02-24,75320,09:01:22.756424,01,1009.5,600,000000002138
2026-02-24,75320,09:01:23.770476,01,1009.5,100,000000002140
2026-02-24,75320,09:01:24.721228,01,1010.5,200,000000002142
2026-02-24,75320,09:01:24.745115,01,1009.5,300,000000002146
