Date,Code,Time,SessionDistinction,Price,TradingVolume,TransactionId
2026-02-24,95060,09:00:30.905566,01,1299.5,100,000000000398
2026-02-24,95060,09:00:30.905566,01,1299,600,000000000402
2026-02-24,95060,09:00:30.910951,01,1299.5,200,000000000404
2026-02-24,95060,09:00:30.917818,01,1299,300,000000000408
2026-02-24,95060,09:00:31.047679,01,1298.5,200,000000000411
2026-02-24,95060,09:00:31.050797,01,1298,1700,000000000416
2026-02-24,95060,09:00:31.053916,01,1297.5,2000,000000000426
2026-02-24,95060,09:00:31.066342,01,1297,200,000000000429
2026-02-24,95060,09:00:31.074704,01,1297,100,000000000431
2026-02-24,95060,09:00:31.087451,01,1296.5,100,000000000433
2026-02-24,95060,09:00:31.220384,01,1296,1000,000000000438
2026-02-24,95060,09:00:31.225193,01,1296.5,100,000000000440
2026-02-24,95060,09:00:31.225759,01,1296.5,100,000000000442
2026-02-24,95060,09:00:31.414808,01,1297,100,000000000444
2026-02-24,95060,09:00:31.766634,01,1297.5,100,000000000446
2026-02-24,95060,09:00:31.840640,01,1295.5,500,000000000451
2026-02-24,95060,09:00:32.269716,01,1296,1700,000000000453
2026-02-24,95060,09:00:32.275065,01,1296.5,100,000000000457
2026-02-24,95060,09:00:33.244133,01,1297,200,000000000459
2026-02-24,95060,09:00:33.615964,01,1296.5,300,000000000462
2026-02-24,95060,09:00:34.485648,01,1295.5,100,000000000464
2026-02-24,95060,09:00:36.259872,01,1296.5,200,000000000466
2026-02-24,95060,09:00:36.651325,01,1297,400,000000000469
2026-02-24,95060,09:00:37.601817,01,1297.5,200,000000000472
2026-02-24,95060,09:00:37.631644,01,1298,100,000000000474
2026-02-24,95060,09:00:37.635456,01,1298,100,000000000476
2026-02-24,95060,09:00:37.640706,01,1297.5,100,000000000478
2026-02-24,95060,09:00:38.881337,01,1298.5,100,000000000480
2026-02-24,95060,09:00:41.311254,01,1298,200,000000000482
2026-02-24,95060,09:00:42.315037,01,1297,200,000000000486
2026-02-24,95060,09:00:42.316087,01,1297,500,000000000491
2026-02-24,95060,09:00:42.323446,01,1296.5,900,000000000496
2026-02-24,95060,09:00:42.333091,01,1297.5,100,000000000498
2026-02-24,95060,09:00:42.441883,01,1296,300,000000000501
2026-02-24,95060,09:00:43.173415,01,1296.5,100,000000000503
2026-02-24,95060,09:00:45.381748,01,1297,200,000000000505
2026-02-24,95060,09:00:49.355019,01,1297.5,300,000000000508
2026-02-24,95060,09:00:49.375952,01,1297,100,000000000511
2026-02-24,95060,09:00:50.458494,01,1297.5,100,000000000513
2026-02-24,95060,09:00:50.552509,01,1298,100,000000000515
2026-02-24,95060,09:00:50.552509,01,1298.5,500,000000000517
2026-02-24,95060,09:00:50.552509,01,1299,1700,000000000522
2026-02-24,95060,09:00:50.552509,01,1299.5,2300,000000000532
2026-02-24,95060,09:00:50.552509,01,1300,200,000000000543
2026-02-24,95060,09:00:50.575271,01,1298,100,000000000545
2026-02-24,95060,09:00:51.023376,01,1299.5,100,000000000547
2026-02-24,95060,09:00:51.324071,01,1300,100,000000000549
2026-02-24,95060,09:00:51.663798,01,1300,100,000000000551
2026-02-24,95060,09:00:52.385727,01,1298.5,600,000000000557
2026-02-24,95060,09:00:52.751901,01,1298,300,000000000561
2026-02-24,95060,09:00:53.190480,01,1299,300,000000000563
2026-02-24,95060,09:00:53.190480,01,1299.5,100,000000000566
2026-02-24,95060,09:01:01.125022,01,1297,100,000000000568
2026-02-24,95060,09:01:04.951305,01,1297,400,000000000570
2026-02-24,95060,09:01:05.521822,01,1296.5,400,000000000574
2026-02-24,95060,09:01:05.543492,01,1297.5,200,000000000576
2026-02-24,95060,09:01:05.547359,01,1297.5,100,000000000579
2026-02-24,95060,09:01:05.550088,01,1297,1400,000000000581
2026-02-24,95060,09:01:05.556616,01,1297.5,200,000000000583
2026-02-24,95060,09:01:07.945210,01,1296.5,300,000000000586
2026-02-24,95060,09:01:07.957313,01,1296.5,100,000000000588
2026-02-24,95060,09:01:08.118216,01,1296,100,000000000590
2026-02-24,95060,09:01:08.127778,01,1296,100,000000000592
2026-02-24,95060,09:01:10.259341,01,1295,2800,000000000599
2026-02-24,95060,09:01:12.728993,01,1295.5,100,000000000601
2026-02-24,95060,09:01:12.889348,01,1295,100,000000000603
2026-02-24,95060,09:01:15.974970,01,1295.5,200,000000000605
2026-02-24,95060,09:01:16.243051,01,1296,400,000000000608
2026-02-24,95060,09:01:16.263461,01,1296,100,000000000611
2026-02-24,95060,09:01:19.344821,01,1296,200,000000000613
2026-02-24,95060,09:01:19.348826,01,1296,700,000000000616
2026-02-24,95060,09:01:19.352440,01,1295.5,100,000000000618
2026-02-24,95060,09:01:21.291319,01,1295,100,000000000620
2026-02-24,95060,09:01:21.510800,01,1294.5,100,000000000622
2026-02-24,95060,09:01:23.595056,01,1296,100,000000000624
2026-02-24,95060,09:01:24.721435,01,1296,400,000000000626
2026-02-24,95060,09:01:24.845336,01,1296,100,000000000629
2026-02-24,95060,09:01:26.459432,01,1296.5,100,000000000631
2026-02-24,95060,09:01:26.730661,01,1296.5,100,000000000633
2026-02-24,95060,09:01:28.773713,01,1296,300,000000000637
2026-02-24,95060,09:01:28.826618,01,1295.5,100,000000000639
2026-02-24,95060,09:01:28.937314,01,1295,200,000000000641
2026-02-24,95060,09:01:31.585918,01,1295,100,000000000643
2026-02-24,95060,09:01:31.746159,01,1295,200,000000000645
2026-02-24,95060,09:01:31.777871,01,1294.5,100,000000000647
2026-02-24,95060,09:01:31.844430,01,1295,1600,000000000649
2026-02-24,95060,09:01:31.844430,01,1295.5,200,000000000651
2026-02-24,95060,09:01:31.844430,01,1296,1900,000000000653
2026-02-24,95060,09:01:31.844430,01,1296.5,1000,000000000660
2026-02-24,95060,09:01:31.861675,01,1295.5,100,000000000667
2026-02-24,95060,09:01:33.919155,01,1296,800,000000000669
2026-02-24,95060,09:01:33.919155,01,1296.5,1100,000000000675
2026-02-24,95060,09:01:33.919155,01,1297,2800,000000000684
2026-02-24,95060,09:01:33.919155,01,1297.5,300,000000000695
2026-02-24,95060,09:01:35.738961,01,1297.5,100,000000000698
2026-02-24,95060,09:01:35.989404,01,1297,1000,000000000705
2026-02-24,95060,09:01:36.002232,01,1296.5,300,000000000708
2026-02-24,95060,09:01:38.143228,01,1296,300,000000000712
2026-02-24,95060,09:01:38.144270,01,1297,100,000000000714
2026-02-24,95060,09:01:38.650034,01,1297,100,000000000716
2026-02-24,95060,09:01:38.650034,01,1297.5,1100,000000000718
2026-02-24,95060,09:01:38.650034,01,1298,3800,000000000726
2026-02-24,95060,09:01:40.659427,01,1298,1000,000000000733
2026-02-24,95060,09:01:40.678113,01,1297.5,100,000000000735
2026-02-24,95060,09:01:40.842443,01,1298,800,000000000737
2026-02-24,95060,09:01:41.746292,01,1298,200,000000000739
2026-02-24,95060,09:01:45.350393,01,1298,100,000000000741
2026-02-24,95060,09:01:48.186062,01,1297.5,100,000000000743
2026-02-24,95060,09:01:51.333232,01,1297,200,000000000745
2026-02-24,95060,09:01:51.338904,01,1296.5,1600,000000000751
2026-02-24,95060,09:01:51.352168,01,1296,1600,000000000756
2026-02-24,95060,09:01:51.369126,01,1295.5,1100,000000000760
2026-02-24,95060,09:01:51.381664,01,1296.5,100,000000000762
2026-02-24,95060,09:01:51.381664,01,1295.5,200,000000000764
2026-02-24,95060,09:01:52.008027,01,1296,200,000000000766
2026-02-24,95060,09:01:52.528774,01,1296.5,900,000000000768
2026-02-24,95060,09:01:54.182610,01,1297.5,100,000000000774
2026-02-24,95060,09:01:55.231128,01,1297,200,000000000776
2026-02-24,95060,09:01:56.401372,01,1298,500,000000000778
2026-02-24,95060,09:01:56.444747,01,1297.5,200,000000000784
2026-02-24,95060,09:01:59.905070,01,1298,100,000000000786
2026-02-24,95060,09:02:01.025742,01,1297,400,000000000788
2026-02-24,95060,09:02:01.031466,01,1296.5,2400,000000000793
2026-02-24,95060,09:02:05.900715,01,1296,100,000000000795
2026-02-24,95060,09:02:05.912507,01,1296.5,2700,000000000797
2026-02-24,95060,09:02:05.936411,01,1296.5,100,000000000804
2026-02-24,95060,09:02:06.037492,01,1297,100,000000000806
2026-02-24,95060,09:02:07.397783,01,1297.5,100,000000000808
2026-02-24,95060,09:02:07.506235,01,1297.5,500,000000000810
2026-02-24,95060,09:02:08.204493,01,1298.5,100,000000000812
2026-02-24,95060,09:02:08.622952,01,1298,400,000000000816
2026-02-24,95060,09:02:08.637259,01,1298.5,100,000000000818
2026-02-24,95060,09:02:08.641289,01,1298.5,100,000000000820
2026-02-24,95060,09:02:12.007468,01,1298.5,100,000000000822
2026-02-24,95060,09:02:13.399501,01,1299,100,000000000824
2026-02-24,95060,09:02:14.161410,01,1299.5,200,000000000826
2026-02-24,95060,09:02:15.450914,01,1299.5,400,000000000829
2026-02-24,95060,09:02:16.705847,01,1299.5,100,000000000833
2026-02-24,95060,09:02:16.719874,01,1299.5,100,000000000835
2026-02-24,95060,09:02:18.736684,01,1300,500,000000000837
2026-02-24,95060,09:02:18.738323,01,1300,6100,000000000842
2026-02-24,95060,09:02:18.759410,01,1300,200,000000000844
2026-02-24,95060,09:02:19.811986,01,1300.5,1300,000000000846
2026-02-24,95060,09:02:19.833609,01,1300.5,100,000000000849
2026-02-24,95060,09:02:19.836108,01,1300.5,300,000000000852
2026-02-24,95060,09:02:19.840284,01,1300.5,100,000000000854
2026-02-24,95060,09:02:20.888640,01,1301,300,000000000856
2026-02-24,95060,09:02:20.889793,01,1301,100,000000000859
2026-02-24,95060,09:02:20.904995,01,1300.5,100,000000000861
2026-02-24,95060,09:02:21.530989,01,1300,400,000000000865
2026-02-24,95060,09:02:21.624519,01,1299,2200,000000000872
2026-02-24,95060,09:02:21.624519,01,1298.5,2900,000000000881
2026-02-24,95060,09:02:21.624519,01,1298,4400,000000000892
2026-02-24,95060,09:02:24.528032,01,1299,600,000000000896
2026-02-24,95060,09:02:24.899467,01,1299,200,000000000898
2026-02-24,95060,09:02:25.998038,01,1299.5,300,000000000901
2026-02-24,95060,09:02:26.088078,01,1300,100,000000000904
2026-02-24,95060,09:02:26.343766,01,1300,200,000000000906
2026-02-24,95060,09:02:26.343766,01,1300.5,300,000000000908
2026-02-24,95060,09:02:28.419513,01,1299,100,000000000910
2026-02-24,95060,09:02:28.420450,01,1299,300,000000000913
2026-02-24,95060,09:02:28.765472,01,1299.5,200,000000000915
2026-02-24,95060,09:02:32.935388,01,1299,100,000000000917
2026-02-24,95060,09:02:34.100531,01,1298.5,200,000000000919
2026-02-24,95060,09:02:38.788735,01,1298,200,000000000921
2026-02-24,95060,09:02:38.789595,01,1298,200,000000000923
2026-02-24,95060,09:02:40.110834,01,1297.5,1500,000000000928
2026-02-24,95060,09:02:43.216543,01,1297.5,1400,000000000930
2026-02-24,95060,09:02:43.217251,01,1297.5,200,000000000932
2026-02-24,95060,09:02:46.746889,01,1297.5,400,000000000936
2026-02-24,95060,09:02:46.863457,01,1297,200,000000000938
2026-02-24,95060,09:02:46.912174,01,1296.5,600,000000000941
2026-02-24,95060,09:02:48.614514,01,1296,300,000000000943
2026-02-24,95060,09:02:50.427266,01,1296,300,000000000945
2026-02-24,95060,09:02:53.386072,01,1296,100,000000000949
2026-02-24,95060,09:02:55.834044,01,1296.5,600,000000000951
2026-02-24,95060,09:02:55.840520,01,1296.5,100,000000000956
2026-02-24,95060,09:02:56.093830,01,1296,200,000000000959
2026-02-24,95060,09:02:58.978389,01,1296,300,000000000961
2026-02-24,95060,09:03:00.802466,01,1295.5,900,000000000966
2026-02-24,95060,09:03:02.107673,01,1295.5,800,000000000968
2026-02-24,95060,09:03:02.109919,01,1295.5,800,000000000970
2026-02-24,95060,09:03:02.118346,01,1295.5,400,000000000974
2026-02-24,95060,09:03:04.691295,01,1296,300,000000000976
2026-02-24,95060,09:03:04.882987,01,1296,100,000000000978
2026-02-24,95060,09:03:05.047591,01,1296.5,200,000000000980
2026-02-24,95060,09:03:08.093277,01,1297,100,000000000983
2026-02-24,95060,09:03:09.124488,01,1297.5,2500,000000000985
2026-02-24,95060,09:03:09.130132,01,1297.5,2000,000000000989
2026-02-24,95060,09:03:09.202610,01,1298,500,000000000993
2026-02-24,95060,09:03:09.203482,01,1298,200,000000000996
2026-02-24,95060,09:03:09.372941,01,1298,200,000000000998
2026-02-24,95060,09:03:10.691559,01,1298,200,000000001002
2026-02-24,95060,09:03:10.693544,01,1298,100,000000001004
2026-02-24,95060,09:03:11.252739,01,1297,1200,000000001017
2026-02-24,95060,09:03:11.252739,01,1297.5,800,000000001010
2026-02-24,95060,09:03:14.035460,01,1296.5,300,000000001021
2026-02-24,95060,09:03:15.580386,01,1296,300,000000001023
2026-02-24,95060,09:03:15.581388,01,1296,200,000000001026
2026-02-24,95060,09:03:20.247246,01,1295.5,200,000000001029
2026-02-24,95060,09:03:21.344228,01,1295,1200,000000001035
2026-02-24,95060,09:03:21.360861,01,1295,100,000000001037
2026-02-24,95060,09:03:40.210401,01,1294,100,000000001039
2026-02-24,95060,09:03:43.632269,01,1294,400,000000001041
2026-02-24,95060,09:03:43.633315,01,1294,1000,000000001046
2026-02-24,95060,09:03:43.850127,01,1293.5,100,000000001048
2026-02-24,95060,09:03:47.218794,01,1293.5,1800,000000001050
2026-02-24,95060,09:03:47.464108,01,1294,100,000000001054
2026-02-24,95060,09:03:50.868343,01,1294.5,100,000000001056
2026-02-24,95060,09:03:51.605305,01,1293.5,200,000000001058
2026-02-24,95060,09:03:51.606248,01,1293.5,500,000000001062
2026-02-24,95060,09:03:51.891637,01,1293.5,100,000000001064
2026-02-24,95060,09:03:53.995880,01,1294,500,000000001066
2026-02-24,95060,09:03:57.779089,01,1293,300,000000001072
2026-02-24,95060,09:03:57.792135,01,1293,100,000000001074
2026-02-24,95060,09:04:01.292244,01,1292.5,700,000000001076
2026-02-24,95060,09:04:01.293927,01,1292.5,900,000000001078
2026-02-24,95060,09:04:02.431042,01,1293,400,000000001080
2026-02-24,95060,09:04:03.395884,01,1293.5,100,000000001083
2026-02-24,95060,09:04:04.382712,01,1293.5,200,000000001086
2026-02-24,95060,09:04:05.555112,01,1294,100,000000001088
2026-02-24,95060,09:04:05.555615,01,1294,200,000000001090
2026-02-24,95060,09:04:05.560005,01,1294,500,000000001093
2026-02-24,95060,09:04:08.284393,01,1293.5,100,000000001097
2026-02-24,95060,09:04:09.780814,01,1292.5,300,000000001099
2026-02-24,95060,09:04:10.586392,01,1293,100,000000001101
2026-02-24,95060,09:04:11.684711,01,1293,100,000000001103
2026-02-24,95060,09:04:11.684711,01,1293.5,200,000000001105
2026-02-24,95060,09:04:11.693275,01,1293,100,000000001108
2026-02-24,95060,09:04:15.096820,01,1292.5,100,000000001110
2026-02-24,95060,09:04:21.518633,01,1292,300,000000001113
2026-02-24,95060,09:04:21.519642,01,1292,200,000000001115
2026-02-24,95060,09:04:27.021090,01,1292,100,000000001117
2026-02-24,95060,09:04:32.038931,01,1291.5,100,000000001119
2026-02-24,95060,09:04:36.252638,01,1291.5,100,000000001121
2026-02-24,95060,09:04:42.936883,01,1292,200,000000001123
2026-02-24,95060,09:04:44.292824,01,1291.5,100,000000001125
2026-02-24,95060,09:04:47.172147,01,1291,1100,000000001130
2026-02-24,95060,09:04:47.195854,01,1291,100,000000001132
2026-02-24,95060,09:04:49.604672,01,1290.5,200,000000001135
2026-02-24,95060,09:04:51.025548,01,1291,500,000000001137
2026-02-24,95060,09:04:54.773252,01,1290,200,000000001140
2026-02-24,95060,09:04:55.019318,01,1290.5,100,000000001142
2026-02-24,95060,09:04:55.466046,01,1290,3800,000000001150
2026-02-24,95060,09:04:55.485537,01,1290,200,000000001152
2026-02-24,95060,09:04:55.715088,01,1289.5,100,000000001155
2026-02-24,95060,09:04:55.715088,01,1289,100,000000001157
2026-02-24,95060,09:04:57.078753,01,1289.5,100,000000001159
2026-02-24,95060,09:04:57.079571,01,1289.5,100,000000001161
2026-02-24,95060,09:05:00.376560,01,1289.5,200,000000001163
2026-02-24,95060,09:05:00.378653,01,1289.5,1800,000000001166
2026-02-24,95060,09:05:00.489403,01,1289.5,100,000000001170
2026-02-24,95060,09:05:02.651276,01,1289.5,100,000000001172
2026-02-24,95060,09:05:02.651923,01,1289.5,100,000000001174
2026-02-24,95060,09:05:02.665818,01,1289.5,100,000000001176
2026-02-24,95060,09:05:02.665818,01,1290,2700,000000001178
2026-02-24,95060,09:05:02.711658,01,1289.5,200,000000001184
2026-02-24,95060,09:05:08.256774,01,1290,100,000000001186
2026-02-24,95060,09:05:09.472468,01,1289.5,100,000000001188
2026-02-24,95060,09:05:11.533069,01,1289,300,000000001191
2026-02-24,95060,09:05:11.558262,01,1288.5,200,000000001194
2026-02-24,95060,09:05:12.041767,01,1288,200,000000001196
2026-02-24,95060,09:05:15.614831,01,1288,600,000000001198
2026-02-24,95060,09:05:22.016587,01,1287.5,100,000000001203
2026-02-24,95060,09:05:23.307314,01,1288,1000,000000001205
2026-02-24,95060,09:05:23.443845,01,1288,1200,000000001213
2026-02-24,95060,09:05:23.680426,01,1287.5,100,000000001215
2026-02-24,95060,09:05:26.835614,01,1286.5,300,000000001217
2026-02-24,95060,09:05:28.219729,01,1286.5,100,000000001219
2026-02-24,95060,09:05:30.329134,01,1286,200,000000001222
2026-02-24,95060,09:05:30.374336,01,1285.5,100,000000001224
2026-02-24,95060,09:05:37.239909,01,1286,2000,000000001226
2026-02-24,95060,09:05:40.242732,01,1286.5,200,000000001230
2026-02-24,95060,09:05:43.704174,01,1287,100,000000001233
2026-02-24,95060,09:05:47.698297,01,1287,100,000000001235
2026-02-24,95060,09:05:49.841538,01,1286,100,000000001237
2026-02-24,95060,09:06:00.287398,01,1285,200,000000001240
2026-02-24,95060,09:06:00.289844,01,1285,3200,000000001248
2026-02-24,95060,09:06:00.324068,01,1284.5,100,000000001250
2026-02-24,95060,09:06:00.710817,01,1284,500,000000001255
2026-02-24,95060,09:06:01.444854,01,1283.5,600,000000001260
2026-02-24,95060,09:06:05.885384,01,1283.5,100,000000001262
2026-02-24,95060,09:06:15.077755,01,1283,700,000000001268
2026-02-24,95060,09:06:15.788781,01,1282.5,400,000000001271
2026-02-24,95060,09:06:16.617895,01,1282,100,000000001273
2026-02-24,95060,09:06:17.486548,01,1282.5,200,000000001275
2026-02-24,95060,09:06:19.527946,01,1282.5,1600,000000001277
2026-02-24,95060,09:06:19.528601,01,1282.5,100,000000001282
2026-02-24,95060,09:06:19.572107,01,1282.5,100,000000001284
2026-02-24,95060,09:06:24.614588,01,1283,200,000000001286
2026-02-24,95060,09:06:24.615124,01,1283,100,000000001289
2026-02-24,95060,09:06:24.625490,01,1283,200,000000001291
2026-02-24,95060,09:06:24.626269,01,1283,200,000000001293
2026-02-24,95060,09:06:26.840336,01,1283,200,000000001296
2026-02-24,95060,09:06:32.099436,01,1282.5,100,000000001299
2026-02-24,95060,09:06:43.052067,01,1282.5,200,000000001301
2026-02-24,95060,09:06:43.052684,01,1282.5,100,000000001303
2026-02-24,95060,09:06:45.162789,01,1282.5,200,000000001305
2026-02-24,95060,09:06:45.164534,01,1282.5,1500,000000001307
2026-02-24,95060,09:06:45.279208,01,1282.5,100,000000001311
2026-02-24,95060,09:06:46.133551,01,1283,400,000000001313
2026-02-24,95060,09:06:46.446905,01,1283.5,200,000000001316
2026-02-24,95060,09:06:48.771809,01,1283.5,100,000000001319
2026-02-24,95060,09:06:50.331679,01,1283,500,000000001325
2026-02-24,95060,09:06:52.309022,01,1283,100,000000001327
2026-02-24,95060,09:06:53.316627,01,1283.5,200,000000001329
2026-02-24,95060,09:06:53.316627,01,1284,300,000000001332
2026-02-24,95060,09:06:57.151656,01,1283.5,400,000000001339
2026-02-24,95060,09:06:58.348207,01,1284,200,000000001341
2026-02-24,95060,09:06:58.970185,01,1284,1900,000000001344
2026-02-24,95060,09:07:01.938902,01,1284.5,1000,000000001349
2026-02-24,95060,09:07:01.941028,01,1284.5,100,000000001352
2026-02-24,95060,09:07:01.941976,01,1284.5,4300,000000001354
2026-02-24,95060,09:07:05.158947,01,1285,100,000000001360
2026-02-24,95060,09:07:05.163821,01,1285.5,100,000000001362
2026-02-24,95060,09:07:05.175253,01,1286,100,000000001364
2026-02-24,95060,09:07:05.189567,01,1286.5,700,000000001366
2026-02-24,95060,09:07:05.196613,01,1285.5,200,000000001372
2026-02-24,95060,09:07:05.208111,01,1285.5,400,000000001375
2026-02-24,95060,09:07:05.216555,01,1286,100,000000001377
2026-02-24,95060,09:07:05.217030,01,1286,100,000000001379
2026-02-24,95060,09:07:05.223609,01,1286,100,000000001381
2026-02-24,95060,09:07:05.831734,01,1285,100,000000001383
2026-02-24,95060,09:07:07.209265,01,1284.5,200,000000001385
2026-02-24,95060,09:07:08.752417,01,1284.5,100,000000001387
2026-02-24,95060,09:07:08.910391,01,1284,900,000000001391
2026-02-24,95060,09:07:10.251087,01,1283,200,000000001393
2026-02-24,95060,09:07:10.252142,01,1283,200,000000001395
2026-02-24,95060,09:07:13.650856,01,1283.5,100,000000001397
2026-02-24,95060,09:07:15.825553,01,1282.5,900,000000001401
2026-02-24,95060,09:07:26.782506,01,1282,4300,000000001407
2026-02-24,95060,09:07:26.784686,01,1282,900,000000001411
2026-02-24,95060,09:07:26.799291,01,1282,100,000000001413
2026-02-24,95060,09:07:31.807818,01,1281.5,500,000000001418
2026-02-24,95060,09:07:33.273491,01,1281.5,300,000000001422
2026-02-24,95060,09:07:39.033563,01,1281.5,1900,000000001424
2026-02-24,95060,09:07:39.034495,01,1281.5,300,000000001427
2026-02-24,95060,09:07:40.051001,01,1281.5,400,000000001432
2026-02-24,95060,09:07:40.070007,01,1281,1200,000000001440
2026-02-24,95060,09:07:40.070007,01,1280.5,2200,000000001452
2026-02-24,95060,09:07:40.070007,01,1280,1600,000000001459
2026-02-24,95060,09:07:40.180793,01,1280.5,200,000000001462
2026-02-24,95060,09:07:40.181620,01,1280.5,700,000000001467
2026-02-24,95060,09:07:40.181620,01,1280,500,000000001471
2026-02-24,95060,09:07:40.749497,01,1281,400,000000001473
2026-02-24,95060,09:07:40.855194,01,1281.5,300,000000001476
2026-02-24,95060,09:07:40.856129,01,1281.5,100,000000001479
2026-02-24,95060,09:07:41.570036,01,1282,100,000000001481
2026-02-24,95060,09:07:41.571544,01,1282,100,000000001483
2026-02-24,95060,09:07:43.810248,01,1282,200,000000001485
2026-02-24,95060,09:07:43.812210,01,1282,200,000000001488
2026-02-24,95060,09:07:44.154126,01,1281.5,200,000000001490
2026-02-24,95060,09:07:45.336059,01,1281.5,100,000000001492
2026-02-24,95060,09:07:46.717155,01,1281,100,000000001494
2026-02-24,95060,09:07:53.656808,01,1281.5,1000,000000001496
2026-02-24,95060,09:07:56.206504,01,1281,200,000000001505
2026-02-24,95060,09:08:06.001294,01,1280.5,300,000000001508
2026-02-24,95060,09:08:13.281977,01,1281,100,000000001510
2026-02-24,95060,09:08:13.285053,01,1281,200,000000001512
2026-02-24,95060,09:08:13.285807,01,1281,1800,000000001514
2026-02-24,95060,09:08:14.157613,01,1281.5,100,000000001521
2026-02-24,95060,09:08:15.170268,01,1281.5,200,000000001524
2026-02-24,95060,09:08:19.396880,01,1281.5,100,000000001526
2026-02-24,95060,09:08:21.158406,01,1281,200,000000001528
2026-02-24,95060,09:08:27.953638,01,1280.5,100,000000001530
2026-02-24,95060,09:08:29.889517,01,1281,1200,000000001532
2026-02-24,95060,09:08:29.889517,01,1281.5,2400,000000001539
2026-02-24,95060,09:08:29.889517,01,1282,5400,000000001548
2026-02-24,95060,09:08:29.889517,01,1282.5,900,000000001566
2026-02-24,95060,09:08:30.652880,01,1281,100,000000001573
2026-02-24,95060,09:08:30.652880,01,1280.5,900,000000001580
2026-02-24,95060,09:08:35.583335,01,1281.5,200,000000001582
2026-02-24,95060,09:08:37.328632,01,1281.5,100,000000001584
2026-02-24,95060,09:08:47.601746,01,1280.5,100,000000001586
2026-02-24,95060,09:08:48.927071,01,1280,3600,000000001589
2026-02-24,95060,09:08:48.929155,01,1280,400,000000001592
2026-02-24,95060,09:08:48.931124,01,1280,4900,000000001606
2026-02-24,95060,09:08:48.945492,01,1280,100,000000001608
2026-02-24,95060,09:08:48.997013,01,1280,2300,000000001610
2026-02-24,95060,09:08:49.371153,01,1279.5,500,000000001615
2026-02-24,95060,09:08:52.783660,01,1280.5,200,000000001617
2026-02-24,95060,09:08:52.785965,01,1280.5,200,000000001619
2026-02-24,95060,09:08:52.787740,01,1280.5,100,000000001621
2026-02-24,95060,09:08:53.469630,01,1280.5,100,000000001623
2026-02-24,95060,09:08:55.751392,01,1280.5,300,000000001625
2026-02-24,95060,09:08:56.271460,01,1280.5,200,000000001628
2026-02-24,95060,09:09:00.082753,01,1280.5,100,000000001630
2026-02-24,95060,09:09:02.146484,01,1280,300,000000001634
2026-02-24,95060,09:09:02.146484,01,1279.5,700,000000001636
2026-02-24,95060,09:09:04.601955,01,1280,100,000000001638
